i,id,s,Ts_dis,scr,actCost,estCost,diff,timeSub,largest
2,1,"(1, 2)",1,2,941773.2525764726,879378.9517958732,62394.300780599355,63 milliseconds,0.0
2,2,"(1, 1)",1,1,148964.92586264128,84941.41159865266,64023.51426398862,83 milliseconds,0.0
2,3,"(2, 2)",2,2,781450.9710976598,687025.3602244756,94425.61087318417,105 milliseconds,0.0
2,4,"(2, 1)",2,1,128818.88025309978,31521.66801347662,97297.21223962316,114 milliseconds,1.0
3,1,"(1, 2)",1,2,881021.5811429364,879183.807918432,1837.7732245043153,76 milliseconds,0.0
3,2,"(1, 1)",1,1,108068.47058491819,69390.64655589523,38677.82402902296,94 milliseconds,1.0
3,3,"(2, 2)",2,2,737100.8705595296,735759.057062829,1341.8134967006044,117 milliseconds,0.0
3,4,"(2, 1)",2,1,93808.88295612791,63923.53994567982,29885.343010448094,111 milliseconds,0.0
4,1,"(1, 2)",1,2,821760.7291681691,818771.3036287436,2989.425539425458,89 milliseconds,0.0
4,2,"(1, 1)",1,1,70971.28083316055,67589.26956660567,3382.0112665548804,81 milliseconds,1.0
4,3,"(2, 2)",2,2,699275.4928736379,697852.7047127321,1422.788160905824,118 milliseconds,0.0
4,4,"(2, 1)",2,1,66370.62682889515,65154.55657633098,1216.0702525641755,103 milliseconds,0.0
5,1,"(1, 2)",1,2,768022.5426282658,764237.3054314214,3785.2371968444204,83 milliseconds,0.0
5,2,"(1, 1)",1,1,40776.24667834177,35244.48145253984,5531.76522580193,95 milliseconds,1.0
5,3,"(2, 2)",2,2,665695.5311254945,663786.6124383452,1908.9186871493002,125 milliseconds,0.0
5,4,"(2, 1)",2,1,42129.37226271888,39599.791898344316,2529.5803643745676,121 milliseconds,0.0
6,1,"(1, 2)",1,2,715328.1200101239,712886.936838388,2441.18317173596,89 milliseconds,0.0
6,2,"(1, 1)",1,1,22522.167891819663,17355.107003072306,5167.060888747357,86 milliseconds,0.0
6,3,"(2, 2)",2,2,632802.0363044833,632598.8764886279,203.15981585544068,106 milliseconds,0.0
6,4,"(2, 1)",2,1,25322.32774423736,19641.389418890056,5680.938325347302,111 milliseconds,1.0
7,1,"(1, 2)",1,2,661913.9688929078,661118.2060310952,795.7628618126037,93 milliseconds,0.0
7,2,"(1, 1)",1,1,9905.363861969723,6806.813567554814,3098.5502944149093,96 milliseconds,1.0
7,3,"(2, 2)",2,2,599691.7977636353,597228.3472510541,2463.4505125811556,103 milliseconds,0.0
7,4,"(2, 1)",2,1,15161.190527086823,12662.631081266874,2498.5594458199485,120 milliseconds,0.0
8,1,"(1, 2)",1,2,609736.6765146375,607885.3981152424,1851.2783993951743,90 milliseconds,0.0
8,2,"(1, 1)",1,1,3874.073770784487,0.0011319677147987068,3874.0726388167723,81 milliseconds,1.0
8,3,"(2, 2)",2,2,565475.0453079653,564999.5274093042,475.5178986610845,111 milliseconds,0.0
8,4,"(2, 1)",2,1,7441.4051627046765,7032.223657117611,409.18150558706566,127 milliseconds,0.0
9,1,"(1, 2)",1,2,556601.1244258968,554944.2613047117,1656.8631211851025,77 milliseconds,0.0
9,2,"(1, 1)",1,1,423.184294084877,0.00021896500347685252,423.18407511987357,90 milliseconds,0.0
9,3,"(2, 2)",2,2,531614.897453603,530572.0590857014,1042.838367901626,104 milliseconds,0.0
9,4,"(2, 1)",2,1,3093.032914463839,784.5101667144504,2308.5227477493886,106 milliseconds,1.0
10,1,"(1, 2)",1,2,503792.1097823026,503754.3475297354,37.76225256716134,86 milliseconds,0.0
10,2,"(1, 1)",1,1,115.97729569654982,0.0002293879402350571,115.97706630860958,84 milliseconds,0.0
10,3,"(2, 2)",2,2,497823.50774039835,497599.451797474,224.05594292434398,103 milliseconds,0.0
10,4,"(2, 1)",2,1,313.56933733569053,0.0001423520374877168,313.56919498365306,105 milliseconds,1.0
11,1,"(1, 2)",1,2,454952.3082182247,447662.4981267449,7289.810091479798,89 milliseconds,1.0
11,2,"(1, 1)",1,1,86.56632661580628,71.33709746130246,15.229229154503813,87 milliseconds,0.0
11,3,"(2, 2)",2,2,466267.42945370055,464364.58150607423,1902.8479476263165,112 milliseconds,0.0
11,4,"(2, 1)",2,1,145.6370063463575,0.00013422751577097357,145.63687211884175,103 milliseconds,0.0
12,1,"(1, 2)",1,2,405887.0353266396,405299.7208223255,587.3145043140976,90 milliseconds,0.0
12,2,"(1, 1)",1,1,63.43303607009382,60.411056453757375,3.021979616336445,93 milliseconds,0.0
12,3,"(2, 2)",2,2,434296.0432547898,433128.2359528307,1167.807301959081,120 milliseconds,1.0
12,4,"(2, 1)",2,1,7.783973442804132,0.0004685706660147293,7.783504872138117,103 milliseconds,0.0
13,1,"(1, 2)",1,2,354742.7341676299,354649.65288306365,93.08128456625855,93 milliseconds,1.0
13,2,"(1, 1)",1,1,48.28360557462399,47.01504162719991,1.2685639474240773,81 milliseconds,0.0
13,3,"(2, 2)",2,2,406033.7745377084,406017.36296552507,16.411572183307726,116 milliseconds,0.0
13,4,"(2, 1)",2,1,6.845776494494091e-10,0.0028011579918787014,-0.002801157307301052,98 milliseconds,0.0
14,1,"(1, 2)",1,2,305674.1740277534,302541.2393241126,3132.9347036408144,106 milliseconds,1.0
14,2,"(1, 1)",1,1,36.01890543078932,32.515240596874904,3.5036648339144136,88 milliseconds,0.0
14,3,"(2, 2)",2,2,376361.9092799313,376030.4639945089,331.4452854223782,104 milliseconds,0.0
14,4,"(2, 1)",2,1,6.249476424039692e-14,0.00010004676857494147,-0.0001000467685124467,99 milliseconds,0.0
15,1,"(1, 2)",1,2,260477.5772751022,260432.64945713154,44.92781797065982,90 milliseconds,1.0
15,2,"(1, 1)",1,1,27.643621105353912,27.376731934946946,0.2668891704069658,78 milliseconds,0.0
15,3,"(2, 2)",2,2,344542.0583779137,344506.11250667187,35.945871241856366,106 milliseconds,0.0
15,4,"(2, 1)",2,1,2.7660687330378023e-9,0.00026320710690485693,-0.0002632043408361239,85 milliseconds,0.0
16,1,"(1, 2)",1,2,215630.9874989313,212857.66293140463,2773.324567526666,134 milliseconds,1.0
16,2,"(1, 1)",1,1,19.1289819463829,19.01125577773956,0.1177261686433404,86 milliseconds,0.0
16,3,"(2, 2)",2,2,311238.96908096806,310832.27256389026,406.6965170777985,109 milliseconds,0.0
16,4,"(2, 1)",2,1,7.350700887241109e-14,0.00022442626132718896,-0.00022442626125368195,95 milliseconds,0.0
17,1,"(1, 2)",1,2,174017.94249891676,173262.4103109995,755.5321879172698,85 milliseconds,1.0
17,2,"(1, 1)",1,1,10.171123844092683,10.171135450901293,-1.1606808609343489e-5,81 milliseconds,0.0
17,3,"(2, 2)",2,2,277998.04392114276,277377.20009382995,620.8438273128122,109 milliseconds,0.0
17,4,"(2, 1)",2,1,1.1952442504158156e-8,0.00011547837727559436,-0.0001154664248330902,84 milliseconds,0.0
18,1,"(1, 2)",1,2,134450.48707680329,131364.57594537758,3085.9111314257025,80 milliseconds,1.0
18,2,"(1, 1)",1,1,0.8565205612791202,0.8543654073875581,0.002155153891562178,86 milliseconds,0.0
18,3,"(2, 2)",2,2,246259.10910438426,243712.06588460403,2547.0432197802293,117 milliseconds,0.0
18,4,"(2, 1)",2,1,8.096038594537017e-15,0.001272732954037657,-0.001272732954029561,97 milliseconds,0.0
19,1,"(1, 2)",1,2,97222.9390428023,94676.58332171163,2546.355721090673,96 milliseconds,1.0
19,2,"(1, 1)",1,1,2.1274824088794395e-9,0.00024606185941071615,-0.00024605973192830727,72 milliseconds,0.0
19,3,"(2, 2)",2,2,217573.2735035155,215523.5321356724,2049.7413678430894,116 milliseconds,0.0
19,4,"(2, 1)",2,1,4.205987555922009e-9,0.0003898244735803583,-0.0003898202675928024,76 milliseconds,0.0
20,1,"(1, 2)",1,2,63354.800083015936,61656.286767731435,1698.513315284501,94 milliseconds,1.0
20,2,"(1, 1)",1,1,2.1622157078279807e-11,0.0002646309392577831,-0.00026463091763562603,76 milliseconds,0.0
20,3,"(2, 2)",2,2,190602.3209983923,190563.55447867356,38.76651971874526,109 milliseconds,0.0
20,4,"(2, 1)",2,1,1.391447988036349e-10,0.00020090438189307894,-0.00020090424274828015,80 milliseconds,0.0
21,1,"(1, 2)",1,2,34633.532901854705,33015.11946981311,1618.4134320415978,93 milliseconds,0.0
21,2,"(1, 1)",1,1,6.828157431434627e-9,0.00019738434988386788,-0.00019737752172643646,75 milliseconds,0.0
21,3,"(2, 2)",2,2,163240.81331606864,161242.74718103505,1998.0661350335868,100 milliseconds,1.0
21,4,"(2, 1)",2,1,1.083266418836726e-9,0.00018424007122382768,-0.00018423898795740884,85 milliseconds,0.0
22,1,"(1, 2)",1,2,12129.72338714753,5036.630253409144,7093.093133738385,90 milliseconds,1.0
22,2,"(1, 1)",1,1,3.9323126073350075e-14,0.06717792002732084,-0.06717792002728151,62 milliseconds,0.0
22,3,"(2, 2)",2,2,136147.33362124377,136139.36061748676,7.973003757011611,100 milliseconds,0.0
22,4,"(2, 1)",2,1,4.911883871822788e-14,0.028835135571732014,-0.028835135571682893,83 milliseconds,0.0
23,1,"(1, 2)",1,2,8385.754461936669,1924.5840143047733,6461.1704476318955,79 milliseconds,1.0
23,2,"(1, 1)",1,1,3.459648191448746e-11,0.00046806904275305787,-0.00046806900815657594,61 milliseconds,0.0
23,3,"(2, 2)",2,2,105726.32888473992,103066.44162891163,2659.887255828289,100 milliseconds,0.0
23,4,"(2, 1)",2,1,3.2384105838731527e-13,0.00020686111157424257,-0.00020686111125040152,76 milliseconds,0.0
24,1,"(1, 2)",1,2,8191.999344232177,8175.978749983706,16.020594248470843,76 milliseconds,0.0
24,2,"(1, 1)",1,1,1.5453511393436784e-11,0.00024353521632175502,-0.00024353520086824363,64 milliseconds,0.0
24,3,"(2, 2)",2,2,77557.87807917327,72960.10360432172,4597.774474851554,95 milliseconds,1.0
24,4,"(2, 1)",2,1,1.45852643609193e-13,0.00017144610820316253,-0.00017144610805730988,84 milliseconds,0.0
25,1,"(1, 2)",1,2,8005.287534639874,8004.611657066206,0.6758775736680036,79 milliseconds,0.0
25,2,"(1, 1)",1,1,2.4726853730850238e-9,0.00013005654309640677,-0.0001300540704110337,62 milliseconds,0.0
25,3,"(2, 2)",2,2,50386.25912074498,49519.906910537036,866.3522102079442,82 milliseconds,1.0
25,4,"(2, 1)",2,1,2.7585278444489337e-11,0.00012541883523719044,-0.000125418807651912,65 milliseconds,0.0
26,1,"(1, 2)",1,2,7812.640091522652,7810.511303044429,2.128788478223214,74 milliseconds,0.0
26,2,"(1, 1)",1,1,2.3169317112348245e-11,0.00011195678116149123,-0.00011195675799217411,66 milliseconds,0.0
26,3,"(2, 2)",2,2,28137.755754161317,21103.785162771757,7033.97059138956,86 milliseconds,1.0
26,4,"(2, 1)",2,1,9.046424058657795e-11,0.00011340527613097567,-0.00011340518566673508,70 milliseconds,0.0
27,1,"(1, 2)",1,2,7624.364747674481,7620.2357103802115,4.1290372942694376,90 milliseconds,0.0
27,2,"(1, 1)",1,1,2.2333642770680782e-11,0.00010319605076174108,-0.0001031960284280983,101 milliseconds,0.0
27,3,"(2, 2)",2,2,16165.05564166235,5363.645707189258,10801.409934473091,120 milliseconds,1.0
27,4,"(2, 1)",2,1,7.565650431069552e-11,0.00010610783002777132,-0.00010610775437126701,92 milliseconds,0.0
28,1,"(1, 2)",1,2,7354.004446031109,7338.8862519738495,15.118194057259643,75 milliseconds,0.0
28,2,"(1, 1)",1,1,7.787713735959768e-11,0.00012974189920408175,-0.0001297418213269444,66 milliseconds,0.0
28,3,"(2, 2)",2,2,14302.67675999218,4966.0357026445,9336.64105734768,117 milliseconds,1.0
28,4,"(2, 1)",2,1,2.4347257751291166e-10,0.00012613863624359883,-0.0001261383927710213,87 milliseconds,0.0
29,1,"(1, 2)",1,2,6380.012329718178,6267.655867769922,112.35646194825586,69 milliseconds,0.0
29,2,"(1, 1)",1,1,6.860011508127453e-10,0.00034827158904843637,-0.0003482709030472856,67 milliseconds,0.0
29,3,"(2, 2)",2,2,14782.779414248733,14479.578401174256,303.2010130744766,98 milliseconds,1.0
29,4,"(2, 1)",2,1,3.6703848327922597e-10,0.00028427098886566355,-0.0002842706218271803,75 milliseconds,0.0
30,1,"(1, 2)",1,2,5571.796911017828,5552.248777436227,19.548133581601178,60 milliseconds,0.0
30,2,"(1, 1)",1,1,7.231717623838557e-13,0.00011632027958673476,-0.00011632027886356299,50 milliseconds,0.0
30,3,"(2, 2)",2,2,16736.406495879495,15324.56942268949,1411.837073190005,80 milliseconds,1.0
30,4,"(2, 1)",2,1,7.248642235553214e-10,0.00014014006275580348,-0.00014013933789157993,56 milliseconds,0.0
31,1,"(1, 2)",1,2,4693.712714010624,4550.646594040358,143.0661199702663,78 milliseconds,0.0
31,2,"(1, 1)",1,1,2.15549727279456e-13,0.0001305168989958094,-0.00013051689878025967,61 milliseconds,0.0
31,3,"(2, 2)",2,2,15953.563641786172,15708.900223995206,244.66341779096547,81 milliseconds,1.0
31,4,"(2, 1)",2,1,1.2126097619176596e-11,0.00016433728957808815,-0.00016433727745199052,64 milliseconds,0.0
32,1,"(1, 2)",1,2,4110.554443596992,3493.3465483066293,617.207895290363,58 milliseconds,1.0
32,2,"(1, 1)",1,1,64.75199421459412,0.00024290343361083305,64.7517513111605,62 milliseconds,0.0
32,3,"(2, 2)",2,2,16307.7156068121,16010.50144044662,297.2141663654802,61 milliseconds,0.0
32,4,"(2, 1)",2,1,6.945516171406928e-14,0.00035450510442034164,-0.00035450510435088646,57 milliseconds,0.0
33,1,"(1, 2)",1,2,3901.0052153773004,2205.875359733684,1695.1298556436163,62 milliseconds,1.0
33,2,"(1, 1)",1,1,108.57252689207925,0.00016372417676925764,108.57236316790248,178 milliseconds,0.0
33,3,"(2, 2)",2,2,16553.992257445465,16248.53181134734,305.4604460981245,61 milliseconds,0.0
33,4,"(2, 1)",2,1,4.004127834042751e-12,0.00020798888758862807,-0.00020798888358450023,54 milliseconds,0.0
34,1,"(1, 2)",1,2,4319.888837239388,4078.5893976024804,241.2994396369072,76 milliseconds,0.0
34,2,"(1, 1)",1,1,291.46717134950035,186.57435322666217,104.89281812283818,65 milliseconds,0.0
34,3,"(2, 2)",2,2,17664.44000619714,16874.622669717446,789.817336479693,79 milliseconds,1.0
34,4,"(2, 1)",2,1,4.664805980017405e-13,0.0004013656634451595,-0.0004013656629786789,63 milliseconds,0.0
35,1,"(1, 2)",1,2,4585.26520673891,4357.4522702935565,227.81293644535344,57 milliseconds,0.0
35,2,"(1, 1)",1,1,267.13821893204783,263.6622004288749,3.476018503172952,67 milliseconds,0.0
35,3,"(2, 2)",2,2,17437.58524052141,16683.554654582294,754.0305859391156,63 milliseconds,1.0
35,4,"(2, 1)",2,1,48.307956439686315,0.00015265482775071436,48.307803784858564,53 milliseconds,0.0
36,1,"(1, 2)",1,2,4666.950614712989,4400.2893010549205,266.66131365806814,61 milliseconds,0.0
36,2,"(1, 1)",1,1,484.59293132223337,400.01193332414056,84.58099799809281,67 milliseconds,0.0
36,3,"(2, 2)",2,2,17249.05242567138,16771.47723114764,477.5751945237389,62 milliseconds,1.0
36,4,"(2, 1)",2,1,4.530648270205073e-11,0.0004957797124826842,-0.0004957796671762014,55 milliseconds,0.0
37,1,"(1, 2)",1,2,4241.8722847369745,4190.663568767843,51.208715969131845,59 milliseconds,0.0
37,2,"(1, 1)",1,1,323.75231120943147,254.2620616997237,69.49024950970778,55 milliseconds,0.0
37,3,"(2, 2)",2,2,16750.55384594686,16398.436185641323,352.11766030553554,50 milliseconds,1.0
37,4,"(2, 1)",2,1,8.151930158353872e-14,0.00014169047813937912,-0.00014169047805785983,45 milliseconds,0.0
38,1,"(1, 2)",1,2,4113.377898573387,4048.2438741945225,65.13402437886452,73 milliseconds,0.0
38,2,"(1, 1)",1,1,281.5031103083016,242.38739817305824,39.11571213524334,63 milliseconds,0.0
38,3,"(2, 2)",2,2,16754.490338690575,16409.707307800345,344.7830308902303,80 milliseconds,1.0
38,4,"(2, 1)",2,1,1.108044248652922e-14,0.00032405607319831766,-0.0003240560731872372,65 milliseconds,0.0
39,1,"(1, 2)",1,2,4183.065123341126,4085.8481694471743,97.216953893952,60 milliseconds,0.0
39,2,"(1, 1)",1,1,338.7474370250428,323.6509981889983,15.096438836044513,71 milliseconds,0.0
39,3,"(2, 2)",2,2,16474.218047536866,16315.779396414175,158.43865112269123,59 milliseconds,1.0
39,4,"(2, 1)",2,1,3.609588366117422e-12,0.0006173881789645264,-0.0006173881753549381,52 milliseconds,0.0
40,1,"(1, 2)",1,2,4088.6905630026263,4041.5582979015157,47.132265101110534,71 milliseconds,0.0
40,2,"(1, 1)",1,1,340.62658328602436,333.90254159561835,6.724041690406011,64 milliseconds,0.0
40,3,"(2, 2)",2,2,16348.725073356765,16234.336882664978,114.3881906917868,75 milliseconds,1.0
40,4,"(2, 1)",2,1,8.338536375857731e-14,0.0003000312123185659,-0.0003000312122351806,69 milliseconds,0.0
41,1,"(1, 2)",1,2,4073.2544434007204,4022.649205351147,50.60523804957347,63 milliseconds,1.0
41,2,"(1, 1)",1,1,391.11274125271393,372.6986421084496,18.414099144264355,60 milliseconds,0.0
41,3,"(2, 2)",2,2,16416.07722641601,16378.225912855754,37.85131356025704,64 milliseconds,0.0
41,4,"(2, 1)",2,1,5.1146710337971794e-11,0.00020944623980583143,-0.00020944618865912108,55 milliseconds,0.0
42,1,"(1, 2)",1,2,3976.9008093106067,3939.355001667761,37.54580764284583,65 milliseconds,1.0
42,2,"(1, 1)",1,1,369.52908937255864,361.3514186788144,8.177670693744233,74 milliseconds,0.0
42,3,"(2, 2)",2,2,16309.912069321941,16274.090579114667,35.82149020727411,63 milliseconds,0.0
42,4,"(2, 1)",2,1,9.692126751424329e-10,0.0005421470909594699,-0.0005421461217467947,71 milliseconds,0.0
43,1,"(1, 2)",1,2,4093.2369440253615,4034.6272236611776,58.609720364183886,61 milliseconds,1.0
43,2,"(1, 1)",1,1,450.742820146452,441.19322313040857,9.549597016043435,54 milliseconds,0.0
43,3,"(2, 2)",2,2,16228.111646837075,16209.235409772817,18.87623706425802,68 milliseconds,0.0
43,4,"(2, 1)",2,1,3.714752643877873e-10,0.00023799210553432734,-0.00023799173405906294,56 milliseconds,0.0
44,1,"(1, 2)",1,2,4002.1851515312983,3978.7795149138847,23.40563661741362,60 milliseconds,0.0
44,2,"(1, 1)",1,1,396.35372180789534,394.2657845302066,2.087937277688752,62 milliseconds,0.0
44,3,"(2, 2)",2,2,16051.91520808197,16025.680123427688,26.23508465428131,63 milliseconds,1.0
44,4,"(2, 1)",2,1,1.1463898039332727e-13,0.0003877269268848073,-0.00038772692677016833,53 milliseconds,0.0
45,1,"(1, 2)",1,2,3964.540852943761,3909.141625408315,55.39922753544579,72 milliseconds,1.0
45,2,"(1, 1)",1,1,377.4233416375562,373.96483391020854,3.4585077273476372,70 milliseconds,0.0
45,3,"(2, 2)",2,2,15946.385045667683,15916.842409715247,29.542635952435376,55 milliseconds,0.0
45,4,"(2, 1)",2,1,3.106777535184943e-11,0.00035730002380737584,-0.0003572999927396005,59 milliseconds,0.0
46,1,"(1, 2)",1,2,3941.110202135174,3890.0347694354955,51.07543269967846,63 milliseconds,1.0
46,2,"(1, 1)",1,1,405.75334864511547,404.1264227456545,1.6269258994609572,69 milliseconds,0.0
46,3,"(2, 2)",2,2,15878.664754015248,15856.785865402413,21.878888612835,60 milliseconds,0.0
46,4,"(2, 1)",2,1,5.788347978602641e-9,0.0004884674385297095,-0.000488461650181731,59 milliseconds,0.0
47,1,"(1, 2)",1,2,4067.046879709653,3973.0392511513814,94.00762855827134,62 milliseconds,1.0
47,2,"(1, 1)",1,1,496.05189343204347,463.53117150920696,32.520721922836515,67 milliseconds,0.0
47,3,"(2, 2)",2,2,15946.936891505628,15937.488902598187,9.447988907440958,62 milliseconds,0.0
47,4,"(2, 1)",2,1,5.230800336642599e-10,0.0006233618876464543,-0.0006233613645664206,52 milliseconds,0.0
48,1,"(1, 2)",1,2,3998.530018429106,3933.988637906393,64.5413805227131,60 milliseconds,1.0
48,2,"(1, 1)",1,1,493.59179722179067,475.3298089085953,18.26198831319539,60 milliseconds,0.0
48,3,"(2, 2)",2,2,15989.650703100924,15984.24620069869,5.404502402234357,65 milliseconds,0.0
48,4,"(2, 1)",2,1,8.013757498687714e-10,0.00027378253241335714,-0.00027378173103760725,58 milliseconds,0.0
49,1,"(1, 2)",1,2,4130.97494506066,3952.7087302648406,178.266214795819,61 milliseconds,1.0
49,2,"(1, 1)",1,1,604.4040482843558,551.1681387204491,53.235909563906716,58 milliseconds,0.0
49,3,"(2, 2)",2,2,16090.948574598344,16085.800693028557,5.1478815697864775,62 milliseconds,0.0
49,4,"(2, 1)",2,1,1.4598354456721258e-10,0.00025802984383575816,-0.0002580296978522136,54 milliseconds,0.0
50,1,"(1, 2)",1,2,4008.053431106585,3944.370083238867,63.68334786771766,63 milliseconds,1.0
50,2,"(1, 1)",1,1,565.6884847880469,553.5875613582391,12.100923429807835,66 milliseconds,0.0
50,3,"(2, 2)",2,2,16084.03664520902,16077.947283731655,6.089361477364946,558 milliseconds,0.0
50,4,"(2, 1)",2,1,1.4407424426307254e-10,0.00048112993762557913,-0.00048112979355133484,56 milliseconds,0.0
51,1,"(1, 2)",1,2,3985.714850917756,3911.9976220896674,73.71722882808854,70 milliseconds,1.0
51,2,"(1, 1)",1,1,609.7867740940461,580.5127225796234,29.274051514422695,62 milliseconds,0.0
51,3,"(2, 2)",2,2,16192.534712323204,16185.428378936569,7.106333386635015,69 milliseconds,0.0
51,4,"(2, 1)",2,1,2.0060102059634556e-12,0.00030110259353301416,-0.00030110259152700395,55 milliseconds,0.0
52,1,"(1, 2)",1,2,3925.140216379911,3863.1092619458955,62.03095443401571,64 milliseconds,1.0
52,2,"(1, 1)",1,1,614.9718985397485,593.7785719696378,21.193326570110685,69 milliseconds,0.0
52,3,"(2, 2)",2,2,16264.507829073273,16254.80189911871,9.705929954563544,64 milliseconds,0.0
52,4,"(2, 1)",2,1,9.433838969872255e-10,0.000654483290948027,-0.0006544823475641301,46 milliseconds,0.0
53,1,"(1, 2)",1,2,3937.069859557774,3862.822348558022,74.2475109997522,66 milliseconds,1.0
53,2,"(1, 1)",1,1,567.660179784224,552.6107958886055,15.049383895618575,72 milliseconds,0.0
53,3,"(2, 2)",2,2,16207.580878849007,16200.173357649663,7.407521199344046,52 milliseconds,0.0
53,4,"(2, 1)",2,1,3.0975949790749125e-10,0.00039865669341367246,-0.00039865638365417456,52 milliseconds,0.0
54,1,"(1, 2)",1,2,6100.829419666938,3815.662426352478,2285.1669933144594,70 milliseconds,1.0
54,2,"(1, 1)",1,1,504.53386474380073,487.13247755248494,17.40138719131579,61 milliseconds,0.0
54,3,"(2, 2)",2,2,16714.47784000341,16238.740359551892,475.7374804515166,62 milliseconds,0.0
54,4,"(2, 1)",2,1,1.0377013132993618e-8,0.0007742481681616622,-0.0007742377911485292,58 milliseconds,0.0
55,1,"(1, 2)",1,2,4117.369054110703,3802.6979489679684,314.6711051427342,57 milliseconds,1.0
55,2,"(1, 1)",1,1,560.1160674533837,546.6244430207284,13.491624432655271,50 milliseconds,0.0
55,3,"(2, 2)",2,2,16247.098631578177,16227.239124497748,19.859507080429466,65 milliseconds,0.0
55,4,"(2, 1)",2,1,1.2086899009169578e-10,0.00022933107615952432,-0.00022933095529053423,50 milliseconds,0.0
56,1,"(1, 2)",1,2,3872.541334552485,3803.473838589759,69.06749596272584,65 milliseconds,1.0
56,2,"(1, 1)",1,1,568.1639811445049,558.4372716969522,9.726709447552707,63 milliseconds,0.0
56,3,"(2, 2)",2,2,16233.046731288094,16223.293916526492,9.752814761601257,66 milliseconds,0.0
56,4,"(2, 1)",2,1,7.523923858655011e-10,0.0004254323410935422,-0.00042543158870115633,51 milliseconds,0.0
